date,home_team,away_team,home_score,away_score,goal_diff,tournament,country,neutral,home_is_host,elo_diff,home_higher_elo,home_recent_win_rate,away_recent_win_rate,recent_form_diff,home_avg_goals_last10,away_avg_goals_last10,diff_in_avg_goals,home_total_goals_last10,away_total_goals_last10,home_total_conceded_last10,away_total_conceded_last10,diff_in_total_conceded,tournament_weight,match_result
2000-02-16,Panama,El Salvador,4,1,3,Friendly,Panama,False,1,-128.0,0,0.4,0.1,0.30000000000000004,1.3,0.7,0.6000000000000001,13.0,7.0,15.0,25.0,-10.0,1,home_win
2000-02-16,United States,Peru,1,0,1,Gold Cup,United States,False,1,89.0,1,0.5,0.4,0.09999999999999998,1.5,1.6,-0.10000000000000009,15.0,16.0,9.0,14.0,-5.0,4,home_win
2000-02-16,Honduras,Colombia,2,0,2,Gold Cup,United States,True,0,-167.0,0,0.7,0.4,0.29999999999999993,2.5,1.7,0.8,25.0,17.0,9.0,15.0,-6.0,4,home_win
2000-02-16,Japan,Brunei,9,0,9,AFC Asian Cup qualification,Macau,True,0,439.0,1,0.1,0.0,0.1,0.7,0.7,0.0,7.0,7.0,13.0,31.0,-18.0,2,home_win
2000-02-16,Kuwait,Yemen,2,0,2,AFC Asian Cup qualification,Kuwait,False,1,297.0,1,0.4,0.3,0.10000000000000003,3.6,1.4,2.2,36.0,14.0,8.0,12.0,-4.0,2,home_win
2000-02-16,Lebanon,North Korea,1,0,1,Friendly,Lebanon,False,1,228.0,1,0.2,0.1,0.1,1.4,1.0,0.3999999999999999,14.0,10.0,16.0,24.0,-8.0,1,home_win
2000-02-17,Malaysia,Maldives,3,0,3,Friendly,Malaysia,False,1,121.0,1,0.5,0.4,0.09999999999999998,1.7,1.4,0.30000000000000004,17.0,14.0,22.0,16.0,6.0,1,home_win
2000-02-17,Mexico,Guatemala,1,1,0,Gold Cup,United States,True,0,246.0,1,0.6,0.2,0.39999999999999997,1.4,1.1,0.2999999999999998,14.0,11.0,7.0,15.0,-8.0,4,draw
2000-02-17,Barbados,Saint Kitts and Nevis,1,0,1,Friendly,Barbados,False,1,105.0,1,0.6,0.5,0.09999999999999998,2.0,2.3,-0.2999999999999998,20.0,23.0,9.0,19.0,-10.0,1,home_win
2000-02-17,South Korea,Costa Rica,2,2,0,Gold Cup,United States,True,0,43.0,1,0.3,0.5,-0.2,0.7,2.0,-1.3,7.0,20.0,6.0,14.0,-8.0,4,draw
2000-02-18,Kuwait,Nepal,5,0,5,AFC Asian Cup qualification,Kuwait,False,1,286.0,1,0.5,0.4,0.09999999999999998,3.8,1.6,2.1999999999999997,38.0,16.0,7.0,19.0,-12.0,2,home_win
2000-02-19,Dominica,Antigua and Barbuda,2,0,2,Friendly,Dominica,False,1,2.0,1,0.3,0.3,0.0,1.3,0.9,0.4,13.0,9.0,24.0,13.0,11.0,1,home_win
2000-02-19,Honduras,Peru,3,5,-2,Gold Cup,United States,True,0,-82.0,0,0.7,0.4,0.29999999999999993,2.4,1.3,1.0999999999999999,24.0,13.0,8.0,12.0,-4.0,4,away_win
2000-02-19,Oman,Switzerland,1,4,-3,Friendly,Oman,False,1,-124.0,0,0.2,0.5,-0.3,1.4,1.3,0.09999999999999987,14.0,13.0,26.0,11.0,15.0,1,away_win
2000-02-19,United Arab Emirates,Slovenia,1,1,0,Friendly,Oman,True,0,-30.0,0,0.5,0.5,0.0,2.1,1.2,0.9000000000000001,21.0,12.0,10.0,13.0,-3.0,1,draw
2000-02-19,United States,Colombia,2,2,0,Gold Cup,United States,False,1,4.0,1,0.5,0.4,0.09999999999999998,1.4,1.4,0.0,14.0,14.0,8.0,14.0,-6.0,4,draw
2000-02-20,Mexico,Canada,1,2,-1,Gold Cup,United States,True,0,269.0,1,0.5,0.4,0.09999999999999998,1.4,1.0,0.3999999999999999,14.0,10.0,8.0,8.0,0.0,4,away_win
2000-02-20,Thailand,Finland,0,0,0,King's Cup,Thailand,False,1,-34.0,0,0.6,0.3,0.3,2.9,1.4,1.5,29.0,14.0,8.0,15.0,-7.0,2,draw
2000-02-20,Singapore,Brunei,1,0,1,AFC Asian Cup qualification,Macau,True,0,314.0,1,0.4,0.0,0.4,1.0,0.7,0.30000000000000004,10.0,7.0,9.0,34.0,-25.0,2,home_win
2000-02-20,Costa Rica,Trinidad and Tobago,1,2,-1,Gold Cup,United States,True,0,-42.0,0,0.5,0.4,0.09999999999999998,2.1,2.1,0.0,21.0,21.0,14.0,19.0,-5.0,4,away_win
2000-02-20,Macau,Japan,0,3,-3,AFC Asian Cup qualification,Macau,False,1,-413.0,0,0.3,0.2,0.09999999999999998,1.0,1.6,-0.6000000000000001,10.0,16.0,34.0,12.0,22.0,2,away_win
2000-02-20,Lesotho,Eswatini,1,0,1,Friendly,Lesotho,False,1,-82.0,0,0.1,0.4,-0.30000000000000004,0.5,1.7,-1.2,5.0,17.0,16.0,10.0,6.0,1,home_win
2000-02-21,Oman,United Arab Emirates,0,1,-1,Friendly,Oman,False,1,-108.0,0,0.2,0.5,-0.3,1.4,2.1,-0.7000000000000002,14.0,21.0,24.0,9.0,15.0,1,away_win
2000-02-23,Luxembourg,Northern Ireland,1,3,-2,Friendly,Luxembourg,False,1,-161.0,0,0.0,0.2,-0.2,0.3,0.6,-0.3,3.0,6.0,25.0,18.0,7.0,1,away_win
2000-02-23,Netherlands,Germany,2,1,1,Friendly,Netherlands,False,1,-104.0,0,0.0,0.6,-0.6,1.4,1.7,-0.30000000000000004,14.0,17.0,17.0,9.0,8.0,1,home_win
2000-02-23,United Arab Emirates,Switzerland,1,0,1,Friendly,Oman,True,0,-16.0,0,0.5,0.5,0.0,2.1,1.5,0.6000000000000001,21.0,15.0,9.0,11.0,-2.0,1,home_win
2000-02-23,Italy,Sweden,1,0,1,Friendly,Italy,False,1,21.0,1,0.2,0.5,-0.3,1.2,0.8,0.3999999999999999,12.0,8.0,10.0,5.0,5.0,1,home_win
2000-02-23,Qatar,Wales,0,1,-1,Friendly,Qatar,False,1,-21.0,0,0.5,0.4,0.09999999999999998,1.1,1.0,0.10000000000000009,11.0,10.0,6.0,20.0,-14.0,1,away_win
2000-02-23,Thailand,Brazil,0,7,-7,King's Cup,Thailand,False,1,-346.0,0,0.6,0.6,0.0,2.9,2.7,0.19999999999999973,29.0,27.0,5.0,12.0,-7.0,2,away_win
2000-02-23,Turkey,Norway,0,2,-2,Friendly,Turkey,False,1,-122.0,0,0.5,0.7,-0.19999999999999996,1.6,1.8,-0.19999999999999996,16.0,18.0,7.0,4.0,3.0,1,away_win
2000-02-23,Lebanon,Jordan,1,1,0,Friendly,Lebanon,False,1,17.0,1,0.3,0.4,-0.10000000000000003,1.4,1.2,0.19999999999999996,14.0,12.0,12.0,10.0,2.0,1,draw
2000-02-23,Oman,Slovenia,0,4,-4,Friendly,Oman,False,1,-138.0,0,0.2,0.5,-0.3,1.1,1.2,-0.09999999999999987,11.0,12.0,22.0,13.0,9.0,1,away_win
2000-02-23,Israel,Russia,4,1,3,Friendly,Israel,False,1,-34.0,0,0.5,0.7,-0.19999999999999996,2.2,2.2,0.0,22.0,22.0,15.0,11.0,4.0,1,home_win
2000-02-23,Belgium,Portugal,1,1,0,Friendly,Belgium,False,1,-87.0,0,0.3,0.7,-0.39999999999999997,1.9,3.2,-1.3000000000000003,19.0,32.0,16.0,2.0,14.0,1,draw
2000-02-23,Republic of Ireland,Czech Republic,3,2,1,Friendly,Republic of Ireland,False,1,-199.0,0,0.5,0.8,-0.30000000000000004,1.2,2.3,-1.0999999999999999,12.0,23.0,7.0,7.0,0.0,1,home_win
2000-02-23,Hungary,Australia,0,3,-3,Friendly,Hungary,False,1,124.0,1,0.2,0.3,-0.09999999999999998,1.1,2.5,-1.4,11.0,25.0,9.0,16.0,-7.0,1,away_win
2000-02-23,Greece,Austria,4,1,3,Friendly,Greece,False,1,-24.0,0,0.7,0.5,0.19999999999999996,1.9,2.3,-0.3999999999999999,19.0,23.0,5.0,22.0,-17.0,1,home_win
2000-02-23,Estonia,Finland,2,4,-2,King's Cup,Thailand,True,0,-63.0,0,0.2,0.3,-0.09999999999999998,1.2,1.3,-0.10000000000000009,12.0,13.0,14.0,14.0,0.0,2,away_win
2000-02-23,England,Argentina,0,0,0,Friendly,England,False,1,-20.0,0,0.4,0.5,-0.09999999999999998,1.5,1.4,0.10000000000000009,15.0,14.0,7.0,12.0,-5.0,1,draw
2000-02-23,Croatia,Spain,0,0,0,Friendly,Croatia,False,1,-41.0,0,0.3,0.8,-0.5,1.2,3.7,-2.5,12.0,37.0,14.0,5.0,9.0,1,draw
2000-02-23,Colombia,Peru,2,1,1,Gold Cup,United States,True,0,85.0,1,0.4,0.5,-0.09999999999999998,1.5,1.8,-0.30000000000000004,15.0,18.0,14.0,12.0,2.0,4,home_win
2000-02-23,France,Poland,1,0,1,Friendly,France,False,1,176.0,1,0.7,0.3,0.39999999999999997,1.7,0.9,0.7999999999999999,17.0,9.0,7.0,14.0,-7.0,1,home_win
2000-02-24,Trinidad and Tobago,Canada,0,1,-1,Gold Cup,United States,True,0,99.0,1,0.4,0.5,-0.09999999999999998,1.7,1.1,0.5999999999999999,17.0,11.0,19.0,7.0,12.0,4,away_win
2000-02-25,British Virgin Islands,Anguilla,3,4,-1,Friendly,British Virgin Islands,False,1,138.0,1,0.3,0.0,0.3,1.4,0.5,0.8999999999999999,14.0,5.0,22.0,60.0,-38.0,1,away_win
2000-02-25,Thailand,Estonia,2,1,1,King's Cup,Thailand,False,1,29.0,1,0.6,0.2,0.39999999999999997,2.7,1.4,1.3000000000000003,27.0,14.0,10.0,16.0,-6.0,2,home_win
2000-02-27,British Virgin Islands,Anguilla,5,0,5,Friendly,British Virgin Islands,False,1,138.0,1,0.3,0.1,0.19999999999999998,1.6,0.9,0.7000000000000001,16.0,9.0,22.0,58.0,-36.0,1,home_win
2000-02-27,Canada,Colombia,2,0,2,Gold Cup,United States,True,0,-189.0,0,0.6,0.4,0.19999999999999996,1.2,1.6,-0.40000000000000013,12.0,16.0,5.0,15.0,-10.0,4,home_win
2000-02-27,Thailand,Finland,5,1,4,King's Cup,Thailand,False,1,-34.0,0,0.7,0.4,0.29999999999999993,2.7,1.7,1.0000000000000002,27.0,17.0,9.0,14.0,-5.0,2,home_win
2000-02-27,Botswana,Lesotho,1,0,1,Friendly,Botswana,False,1,-40.0,0,0.0,0.2,-0.2,0.6,0.6,0.0,6.0,6.0,15.0,16.0,-1.0,1,home_win
2000-02-29,Barbados,Antigua and Barbuda,2,2,0,Friendly,Barbados,False,1,146.0,1,0.6,0.2,0.39999999999999997,2.0,0.7,1.3,20.0,7.0,9.0,14.0,-5.0,1,draw
2000-02-29,El Salvador,Panama,3,1,2,Friendly,El Salvador,False,1,128.0,1,0.1,0.5,-0.4,0.8,1.5,-0.7,8.0,15.0,28.0,13.0,15.0,1,home_win
2000-02-29,Uzbekistan,Mongolia,8,1,7,Friendly,Uzbekistan,False,1,505.0,1,0.7,0.2,0.49999999999999994,2.7,1.5,1.2000000000000002,27.0,15.0,9.0,67.0,-58.0,1,home_win
2000-03-01,Zambia,Lesotho,2,0,2,Friendly,Zambia,False,1,399.0,1,0.0,0.2,-0.2,0.7,0.6,0.09999999999999998,7.0,6.0,18.0,17.0,1.0,1,home_win
2000-03-04,Honduras,Nicaragua,3,0,3,FIFA World Cup qualification,Honduras,False,1,417.0,1,0.6,0.0,0.6,2.5,0.3,2.2,25.0,3.0,12.0,26.0,-14.0,3,home_win
2000-03-05,British Virgin Islands,Bermuda,1,5,-4,FIFA World Cup qualification,British Virgin Islands,False,1,4.0,1,0.4,0.5,-0.09999999999999998,2.1,1.7,0.40000000000000013,21.0,17.0,17.0,11.0,6.0,3,away_win
2000-03-05,Cuba,Cayman Islands,4,0,4,FIFA World Cup qualification,Cuba,False,1,264.0,1,0.6,0.3,0.3,2.0,1.4,0.6000000000000001,20.0,14.0,7.0,18.0,-11.0,3,home_win
2000-03-05,Dominican Republic,Montserrat,3,0,3,FIFA World Cup qualification,Dominican Republic,False,1,161.0,1,0.4,0.2,0.2,0.9,0.7,0.20000000000000007,9.0,7.0,23.0,44.0,-21.0,3,home_win
2000-03-05,Anguilla,Bahamas,1,3,-2,FIFA World Cup qualification,Anguilla,False,1,-44.0,0,0.1,0.14285714285714285,-0.042857142857142844,0.9,0.5714285714285714,0.3285714285714286,9.0,4.0,59.0,29.0,30.0,3,away_win
2000-03-05,Barbados,Grenada,2,2,0,FIFA World Cup qualification,Barbados,False,1,50.0,1,0.5,0.3,0.2,2.0,2.4,-0.3999999999999999,20.0,24.0,11.0,22.0,-11.0,3,draw
2000-03-05,Bolivia,Haiti,9,2,7,Friendly,Bolivia,False,1,105.0,1,0.0,0.3,-0.3,0.4,1.1,-0.7000000000000001,4.0,11.0,7.0,20.0,-13.0,1,home_win
2000-03-05,El Salvador,Belize,5,0,5,FIFA World Cup qualification,El Salvador,False,1,348.0,1,0.2,0.0,0.2,1.1,0.5555555555555556,0.5444444444444445,11.0,5.0,25.0,27.0,-2.0,3,home_win
2000-03-05,Ethiopia,Sudan,1,0,1,Friendly,Ethiopia,False,1,-56.0,0,0.0,0.1,-0.1,0.7,1.1,-0.40000000000000013,7.0,11.0,23.0,19.0,4.0,1,home_win
2000-03-05,Saint Lucia,Suriname,1,0,1,FIFA World Cup qualification,Saint Lucia,False,1,110.0,1,0.7,0.2,0.49999999999999994,2.7,1.4,1.3000000000000003,27.0,14.0,12.0,19.0,-7.0,3,home_win
2000-03-05,Saint Vincent and the Grenadines,United States Virgin Islands,9,0,9,FIFA World Cup qualification,Saint Vincent and the Grenadines,False,1,165.0,1,0.3,0.2,0.09999999999999998,2.4,0.6,1.7999999999999998,24.0,3.0,36.0,13.0,23.0,3,home_win
2000-03-05,Zimbabwe,Lesotho,2,1,1,COSAFA Cup,Zimbabwe,False,1,305.0,1,0.5,0.2,0.3,1.5,0.6,0.9,15.0,6.0,7.0,17.0,-10.0,2,home_win
2000-03-06,Syria,Jordan,0,0,0,Friendly,Syria,False,1,22.0,1,0.2,0.3,-0.09999999999999998,1.1,1.1,0.0,11.0,11.0,22.0,11.0,11.0,1,draw
2000-03-08,Jordan,Lebanon,1,1,0,Friendly,Jordan,False,1,-17.0,0,0.3,0.3,0.0,1.0,1.2,-0.19999999999999996,10.0,12.0,10.0,10.0,0.0,1,draw
2000-03-08,Ecuador,Honduras,1,3,-2,Friendly,Ecuador,False,1,18.0,1,0.2,0.7,-0.49999999999999994,1.1,2.8,-1.6999999999999997,11.0,28.0,13.0,10.0,3.0,1,away_win
2000-03-09,Cuba,Nicaragua,4,0,4,Friendly,Cuba,False,1,399.0,1,0.6,0.0,0.6,1.7,0.3,1.4,17.0,3.0,7.0,27.0,-20.0,1,home_win
2000-03-10,Qatar,Sudan,3,0,3,Friendly,Qatar,False,1,124.0,1,0.5,0.1,0.4,1.1,1.0,0.10000000000000009,11.0,10.0,7.0,19.0,-12.0,1,home_win
2000-03-11,Aruba,Puerto Rico,4,2,2,FIFA World Cup qualification,Aruba,False,1,-12.0,0,0.1,0.0,0.1,1.4,0.5,0.8999999999999999,14.0,5.0,29.0,39.0,-10.0,3,home_win
2000-03-11,Haiti,Dominica,4,0,4,FIFA World Cup qualification,Haiti,False,1,206.0,1,0.3,0.3,0.0,1.3,1.1,0.19999999999999996,13.0,11.0,27.0,23.0,4.0,3,home_win
2000-03-11,Jordan,Bosnia and Herzegovina,0,0,0,Friendly,Jordan,False,1,-129.0,0,0.2,0.2,0.0,0.9,1.1,-0.20000000000000007,9.0,11.0,10.0,14.0,-4.0,1,draw
2000-03-12,United States,Tunisia,1,1,0,Friendly,United States,False,1,17.0,1,0.5,0.4,0.09999999999999998,1.6,1.5,0.10000000000000009,16.0,15.0,9.0,11.0,-2.0,1,draw
2000-03-12,Zambia,Malawi,1,1,0,Friendly,Zambia,False,1,249.0,1,0.1,0.0,0.1,0.8,0.6,0.20000000000000007,8.0,6.0,17.0,16.0,1.0,1,draw
2000-03-13,Jordan,Syria,0,0,0,Friendly,Jordan,False,1,-22.0,0,0.2,0.2,0.0,0.9,1.1,-0.20000000000000007,9.0,11.0,8.0,20.0,-12.0,1,draw
2000-03-13,Zambia,Malawi,0,1,-1,Friendly,Zambia,False,1,249.0,1,0.1,0.0,0.1,0.9,0.7,0.20000000000000007,9.0,7.0,17.0,16.0,1.0,1,away_win
2000-03-15,Japan,China PR,0,0,0,Friendly,Japan,False,1,36.0,1,0.3,0.8,-0.5,1.9,4.6,-2.6999999999999997,19.0,46.0,10.0,5.0,5.0,1,draw
2000-03-15,Jordan,Bosnia and Herzegovina,1,2,-1,Friendly,Jordan,False,1,-111.0,0,0.2,0.2,0.0,0.8,1.0,-0.19999999999999996,8.0,10.0,6.0,12.0,-6.0,1,away_win
2000-03-16,Venezuela,Bolivia,0,0,0,Friendly,Venezuela,False,1,-156.0,0,0.2,0.1,0.1,1.0,1.2,-0.19999999999999996,10.0,12.0,24.0,8.0,16.0,1,draw
2000-03-17,Jordan,Syria,0,0,0,Friendly,Jordan,False,1,-6.0,0,0.2,0.2,0.0,0.9,1.1,-0.20000000000000007,9.0,11.0,6.0,16.0,-10.0,1,draw
2000-03-18,Puerto Rico,Aruba,2,2,0,FIFA World Cup qualification,Puerto Rico,False,1,11.0,1,0.0,0.2,-0.2,0.6,1.8,-1.2000000000000002,6.0,18.0,40.0,30.0,10.0,3,draw
2000-03-18,Saint Kitts and Nevis,Turks and Caicos Islands,8,0,8,FIFA World Cup qualification,Saint Kitts and Nevis,False,1,199.0,1,0.5,0.0,0.5,2.1,1.0,1.1,21.0,2.0,16.0,5.0,11.0,3,home_win
2000-03-18,Grenada,Barbados,2,3,-1,FIFA World Cup qualification,Grenada,False,1,-35.0,0,0.3,0.5,-0.2,2.5,2.1,0.3999999999999999,25.0,21.0,22.0,12.0,10.0,3,away_win
2000-03-19,Bahamas,Anguilla,2,1,1,FIFA World Cup qualification,Bahamas,False,1,47.0,1,0.25,0.1,0.15,0.875,1.0,-0.125,7.0,10.0,30.0,60.0,-30.0,3,home_win
2000-03-19,Belize,Guatemala,1,2,-1,FIFA World Cup qualification,Honduras,True,0,-414.0,0,0.0,0.2,-0.2,0.5,1.1,-0.6000000000000001,5.0,11.0,32.0,13.0,19.0,3,away_win
2000-03-19,Bermuda,British Virgin Islands,9,0,9,FIFA World Cup qualification,Bermuda,False,1,14.0,1,0.6,0.3,0.3,2.1,1.9,0.20000000000000018,21.0,19.0,10.0,21.0,-11.0,3,home_win
2000-03-19,Botswana,Eswatini,3,0,3,Friendly,Botswana,False,1,-113.0,0,0.1,0.4,-0.30000000000000004,0.6,1.6,-1.0,6.0,16.0,11.0,9.0,2.0,1,home_win
2000-03-19,Cayman Islands,Cuba,0,0,0,FIFA World Cup qualification,Cayman Islands,False,1,-270.0,0,0.2,0.6,-0.39999999999999997,1.2,1.9,-0.7,12.0,19.0,22.0,6.0,16.0,3,draw
2000-03-19,Dominica,Haiti,1,3,-2,FIFA World Cup qualification,Dominica,False,1,-216.0,0,0.3,0.4,-0.10000000000000003,1.0,1.6,-0.6000000000000001,10.0,16.0,25.0,24.0,1.0,3,away_win
2000-03-19,Montserrat,Dominican Republic,1,3,-2,FIFA World Cup qualification,Trinidad and Tobago,True,0,-180.0,0,0.2,0.4,-0.2,0.7,1.0,-0.30000000000000004,7.0,10.0,44.0,22.0,22.0,3,away_win
2000-03-19,Nicaragua,Panama,0,2,-2,FIFA World Cup qualification,Nicaragua,False,1,-238.0,0,0.0,0.4,-0.4,0.3,1.3,-1.0,3.0,13.0,29.0,15.0,14.0,3,away_win
2000-03-19,Suriname,Saint Lucia,1,0,1,FIFA World Cup qualification,Suriname,False,1,-136.0,0,0.2,0.8,-0.6000000000000001,1.3,2.5,-1.2,13.0,25.0,18.0,8.0,10.0,3,home_win
2000-03-19,United States Virgin Islands,Saint Vincent and the Grenadines,1,5,-4,FIFA World Cup qualification,United States Virgin Islands,False,1,-188.0,0,0.16666666666666666,0.4,-0.23333333333333336,0.5,3.2,-2.7,3.0,32.0,22.0,31.0,-9.0,3,away_win
2000-03-20,Bahrain,Kazakhstan,0,1,-1,Friendly,Bahrain,False,1,-43.0,0,0.2,0.3,-0.09999999999999998,1.2,1.4,-0.19999999999999996,12.0,14.0,13.0,17.0,-4.0,1,away_win
2000-03-21,Saint Kitts and Nevis,Turks and Caicos Islands,6,0,6,FIFA World Cup qualification,Saint Kitts and Nevis,False,1,199.0,1,0.5,0.0,0.5,2.5,0.6666666666666666,1.8333333333333335,25.0,2.0,16.0,13.0,3.0,3,home_win
2000-03-21,Namibia,Zimbabwe,2,1,1,Friendly,Namibia,False,1,-45.0,0,0.0,0.6,-0.6,0.6,1.6,-1.0,6.0,16.0,12.0,7.0,5.0,1,home_win
2000-03-22,Bahrain,Qatar,1,0,1,Friendly,Bahrain,False,1,-142.0,0,0.2,0.6,-0.39999999999999997,1.1,1.4,-0.2999999999999998,11.0,14.0,13.0,7.0,6.0,1,home_win
2000-03-22,Chile,Honduras,5,2,3,Friendly,Chile,False,1,122.0,1,0.3,0.7,-0.39999999999999997,1.2,2.9,-1.7,12.0,29.0,16.0,11.0,5.0,1,home_win
2000-03-22,Cyprus,Iran,0,0,0,Friendly,Cyprus,False,1,-27.0,0,0.5,0.3,0.2,1.9,1.2,0.7,19.0,12.0,25.0,9.0,16.0,1,draw
2000-03-24,Gambia,Mauritania,0,0,0,Friendly,Gambia,False,1,29.0,1,0.3,0.0,0.3,1.0,0.6,0.4,10.0,6.0,16.0,14.0,2.0,1,draw
2000-03-25,Bahrain,Jordan,1,1,0,Friendly,Bahrain,False,1,-112.0,0,0.3,0.2,0.09999999999999998,1.0,0.9,0.09999999999999998,10.0,9.0,11.0,5.0,6.0,1,draw
2000-03-25,Malaysia,Taiwan,3,0,3,AFC Asian Cup qualification,Malaysia,False,1,251.0,1,0.5,0.1,0.4,1.8,0.7,1.1,18.0,7.0,21.0,42.0,-21.0,2,home_win
2000-03-25,Tanzania,Malawi,1,1,0,Friendly,Tanzania,False,1,-68.0,0,0.1,0.1,0.0,0.4,0.8,-0.4,4.0,8.0,20.0,13.0,7.0,1,draw
2000-03-25,Thailand,North Korea,0,0,0,AFC Asian Cup qualification,Malaysia,True,0,397.0,1,0.7,0.1,0.6,3.1,0.9,2.2,31.0,9.0,10.0,23.0,-13.0,2,draw
2000-03-25,Zambia,Botswana,3,0,3,COSAFA Cup,Zambia,False,1,429.0,1,0.1,0.2,-0.1,0.9,0.9,0.0,9.0,9.0,18.0,11.0,7.0,2,home_win
2000-03-26,Tanzania,Malawi,4,3,1,Friendly,Tanzania,False,1,-68.0,0,0.1,0.1,0.0,0.5,0.9,-0.4,5.0,9.0,20.0,13.0,7.0,1,home_win
2000-03-27,Malaysia,North Korea,1,1,0,AFC Asian Cup qualification,Malaysia,False,1,237.0,1,0.6,0.1,0.5,2.0,0.9,1.1,20.0,9.0,16.0,20.0,-4.0,2,draw
2000-03-27,Thailand,Taiwan,2,0,2,AFC Asian Cup qualification,Malaysia,True,0,411.0,1,0.6,0.1,0.5,2.2,0.6,1.6,22.0,6.0,10.0,37.0,-27.0,2,home_win
2000-03-28,Malta,Northern Ireland,0,3,-3,Friendly,Malta,False,1,-103.0,0,0.2,0.2,0.0,1.1,0.8,0.30000000000000004,11.0,8.0,15.0,19.0,-4.0,1,away_win
2000-03-28,El Salvador,Haiti,3,1,2,Friendly,El Salvador,False,1,17.0,1,0.2,0.4,-0.2,1.4,1.7,-0.30000000000000004,14.0,17.0,24.0,25.0,-1.0,1,home_win
2000-03-28,Colombia,Brazil,0,0,0,FIFA World Cup qualification,Colombia,False,1,-190.0,0,0.3,0.6,-0.3,1.3,3.1,-1.8,13.0,31.0,17.0,12.0,5.0,3,draw
2000-03-29,Peru,Paraguay,2,0,2,FIFA World Cup qualification,Peru,False,1,-96.0,0,0.4,0.5,-0.09999999999999998,1.6,1.2,0.40000000000000013,16.0,12.0,14.0,5.0,9.0,3,home_win
2000-03-29,Malaysia,Thailand,3,2,1,AFC Asian Cup qualification,Malaysia,False,1,-160.0,0,0.6,0.6,0.0,2.1,2.0,0.10000000000000009,21.0,20.0,14.0,9.0,5.0,2,home_win
2000-03-29,Wales,Finland,1,2,-1,Friendly,Wales,False,1,-126.0,0,0.4,0.4,0.0,0.8,1.7,-0.8999999999999999,8.0,17.0,20.0,18.0,2.0,1,away_win
2000-03-29,Uruguay,Bolivia,1,0,1,FIFA World Cup qualification,Uruguay,False,1,57.0,1,0.3,0.1,0.19999999999999998,1.1,1.2,-0.09999999999999987,11.0,12.0,14.0,7.0,7.0,3,home_win
2000-03-29,Switzerland,Norway,2,2,0,Friendly,Switzerland,False,1,-187.0,0,0.5,0.7,-0.19999999999999996,1.3,1.4,-0.09999999999999987,13.0,14.0,8.0,4.0,4.0,1,draw
2000-03-29,Spain,Italy,2,0,2,Friendly,Spain,False,1,66.0,1,0.7,0.3,0.39999999999999997,3.1,1.1,2.0,31.0,11.0,5.0,8.0,-3.0,1,home_win
2000-03-29,Scotland,France,0,2,-2,Friendly,Scotland,False,1,-124.0,0,0.5,0.7,-0.19999999999999996,1.2,1.6,-0.40000000000000013,12.0,16.0,9.0,7.0,2.0,1,away_win
2000-03-29,Czech Republic,Australia,3,1,2,Friendly,Czech Republic,False,1,327.0,1,0.7,0.4,0.29999999999999993,2.3,2.8,-0.5,23.0,28.0,9.0,13.0,-4.0,1,home_win
2000-03-29,Israel,Georgia,1,1,0,Friendly,Israel,False,1,105.0,1,0.5,0.1,0.4,2.4,1.0,1.4,24.0,10.0,16.0,17.0,-1.0,1,draw
2000-03-29,Croatia,Germany,1,1,0,Friendly,Croatia,False,1,-27.0,0,0.3,0.5,-0.2,1.1,1.6,-0.5,11.0,16.0,11.0,11.0,0.0,1,draw
2000-03-29,Greece,Romania,2,0,2,Friendly,Greece,False,1,-136.0,0,0.7,0.6,0.09999999999999998,2.0,2.3,-0.2999999999999998,20.0,23.0,5.0,8.0,-3.0,1,home_win
2000-03-29,Hungary,Poland,0,0,0,Friendly,Hungary,False,1,-53.0,0,0.2,0.3,-0.09999999999999998,1.0,0.8,0.19999999999999996,10.0,8.0,11.0,12.0,-1.0,1,draw
2000-03-29,Portugal,Denmark,2,1,1,Friendly,Portugal,False,1,-20.0,0,0.6,0.6,0.0,3.1,1.8,1.3,31.0,18.0,3.0,6.0,-3.0,1,home_win
2000-03-29,Bulgaria,Belarus,4,1,3,Friendly,Bulgaria,False,1,166.0,1,0.2,0.0,0.2,0.9,0.6,0.30000000000000004,9.0,6.0,12.0,15.0,-3.0,1,home_win
2000-03-29,Bosnia and Herzegovina,North Macedonia,1,0,1,Friendly,Bosnia and Herzegovina,False,1,-23.0,0,0.3,0.1,0.19999999999999998,1.1,1.2,-0.09999999999999987,11.0,12.0,12.0,20.0,-8.0,1,home_win
2000-03-29,Belgium,Netherlands,2,2,0,Friendly,Belgium,False,1,-56.0,0,0.3,0.1,0.19999999999999998,2.0,1.5,0.5,20.0,15.0,16.0,17.0,-1.0,1,draw
2000-03-29,Austria,Sweden,1,1,0,Friendly,Austria,False,1,-61.0,0,0.5,0.4,0.09999999999999998,2.3,0.7,1.5999999999999999,23.0,7.0,25.0,6.0,19.0,1,draw
2000-03-29,Argentina,Chile,4,1,3,FIFA World Cup qualification,Argentina,False,1,88.0,1,0.5,0.4,0.09999999999999998,1.4,1.7,-0.30000000000000004,14.0,17.0,11.0,17.0,-6.0,3,home_win
2000-03-29,Ecuador,Venezuela,2,0,2,FIFA World Cup qualification,Ecuador,False,1,141.0,1,0.2,0.2,0.0,1.2,0.9,0.29999999999999993,12.0,9.0,16.0,23.0,-7.0,3,home_win
