Unnamed: 0,rank,country_full,country_abrv,total_points,previous_points,rank_change,confederation,rank_date
59890,66.0,Ecuador,ECU,1359.0,1375.0,6,CONMEBOL,2019-07-25
59892,68.0,Saudi Arabia,KSA,1342.0,1342.0,-1,AFC,2019-07-25
59894,70.0,South Africa,RSA,1338.0,1335.0,-2,CAF,2019-07-25
59898,74.0,Panama,PAN,1331.0,1322.0,-1,CONCACAF,2019-07-25
59900,76.0,Cape Verde,CPV,1319.0,1319.0,0,CAF,2019-07-25
59947,122.0,New Zealand,NZL,1157.0,1157.0,5,OFC,2019-09-19
60013,29.0,Tunisia,TUN,1493.0,1496.0,0,CAF,2019-09-19
60016,31.0,Japan,JPN,1490.0,1481.0,-2,AFC,2019-09-19
60020,36.0,Turkey,TUR,1475.0,1467.0,-1,UEFA,2019-09-19
60021,37.0,South Korea,KOR,1470.0,1467.0,0,AFC,2019-09-19
60023,38.0,Algeria,ALG,1466.0,1463.0,-2,CAF,2019-09-19
60024,40.0,Paraguay,PAR,1462.0,1464.0,1,CONMEBOL,2019-09-19
60028,44.0,Czech Republic,CZE,1441.0,1448.0,1,UEFA,2019-09-19
60029,44.0,Australia,AUS,1441.0,1436.0,-2,AFC,2019-09-19
60030,46.0,Bosnia and Herzegovina,BIH,1438.0,1453.0,4,UEFA,2019-09-19
60031,47.0,Norway,NOR,1435.0,1429.0,-3,UEFA,2019-09-19
60033,49.0,Egypt,EGY,1431.0,1431.0,0,CAF,2019-09-19
60034,39.0,Morocco,MAR,1463.0,1461.0,-2,CAF,2019-09-19
60036,23.0,Iran,IRN,1522.0,1518.0,0,AFC,2019-09-19
60038,1.0,Belgium,BEL,1752.0,1746.0,0,UEFA,2019-09-19
60040,2.0,France,FRA,1725.0,1718.0,-1,UEFA,2019-09-19
60041,3.0,Brazil,BRA,1719.0,1726.0,1,CONMEBOL,2019-09-19
60042,4.0,England,ENG,1662.0,1652.0,0,UEFA,2019-09-19
60043,5.0,Portugal,POR,1643.0,1631.0,-1,UEFA,2019-09-19
60044,6.0,Uruguay,URU,1639.0,1637.0,1,CONMEBOL,2019-09-19
60045,7.0,Spain,ESP,1631.0,1617.0,-2,UEFA,2019-09-19
60046,8.0,Croatia,CRO,1625.0,1625.0,1,UEFA,2019-09-19
60047,9.0,Colombia,COL,1622.0,1622.0,1,CONMEBOL,2019-09-19
60048,10.0,Argentina,ARG,1614.0,1610.0,0,CONMEBOL,2019-09-19
60049,11.0,Switzerland,SUI,1604.0,1605.0,0,UEFA,2019-09-19
60050,12.0,Mexico,MEX,1603.0,1604.0,0,CONCACAF,2019-09-19
60051,13.0,Netherlands,NED,1586.0,1569.0,-3,UEFA,2019-09-19
60054,16.0,Germany,GER,1580.0,1582.0,1,UEFA,2019-09-19
60056,18.0,Sweden,SWE,1560.0,1558.0,0,UEFA,2019-09-19
60058,20.0,Senegal,SEN,1546.0,1550.0,0,CAF,2019-09-19
60059,21.0,United States,USA,1545.0,1548.0,-1,CONCACAF,2019-09-19
60062,51.0,Ghana,GHA,1429.0,1429.0,1,CAF,2019-09-19
60063,27.0,Austria,AUT,1503.0,1498.0,0,UEFA,2019-09-19
60065,79.0,Iraq,IRQ,1314.0,1315.0,2,AFC,2019-09-19
60073,86.0,Haiti,HAI,1277.0,1288.0,3,CONCACAF,2019-09-19
60074,88.0,Uzbekistan,UZB,1272.0,1286.0,4,AFC,2019-09-19
60084,98.0,Jordan,JOR,1235.0,1229.0,-1,AFC,2019-09-19
60086,52.0,Scotland,SCO,1415.0,1433.0,4,UEFA,2019-09-19
60088,78.0,Cape Verde,CPV,1315.0,1319.0,2,CAF,2019-09-19
60089,77.0,Panama,PAN,1316.0,1331.0,3,CONCACAF,2019-09-19
60091,75.0,Canada,CAN,1322.0,1312.0,-3,CONCACAF,2019-09-19
60092,76.0,Curaçao,CUW,1320.0,1309.0,-3,CONCACAF,2019-09-19
60094,55.0,DR Congo,COD,1395.0,1395.0,-1,CAF,2019-09-19
60095,56.0,Ivory Coast,CIV,1394.0,1394.0,-1,CAF,2019-09-19
60101,62.0,Qatar,QAT,1377.0,1375.0,0,AFC,2019-09-19
60105,65.0,Ecuador,ECU,1370.0,1359.0,-1,CONMEBOL,2019-09-19
60108,71.0,South Africa,RSA,1331.0,1338.0,1,CAF,2019-09-19
60113,70.0,Saudi Arabia,KSA,1336.0,1342.0,2,AFC,2019-09-19
60116,74.0,Iraq,IRQ,1327.0,1314.0,-5,AFC,2019-10-24
60118,72.0,South Africa,RSA,1337.0,1331.0,1,CAF,2019-10-24
60120,69.0,Saudi Arabia,KSA,1339.0,1336.0,-1,AFC,2019-10-24
60121,69.0,Canada,CAN,1339.0,1322.0,-6,CONCACAF,2019-10-24
60122,76.0,Curaçao,CUW,1323.0,1320.0,0,CONCACAF,2019-10-24
60124,56.0,Ivory Coast,CIV,1392.0,1394.0,0,CAF,2019-10-24
60126,63.0,Ecuador,ECU,1368.0,1370.0,-2,CONMEBOL,2019-10-24
60133,57.0,Qatar,QAT,1391.0,1377.0,-5,AFC,2019-10-24
60134,77.0,Cape Verde,CPV,1319.0,1315.0,-1,CAF,2019-10-24
60139,80.0,Panama,PAN,1310.0,1316.0,3,CONCACAF,2019-10-24
60140,54.0,DR Congo,COD,1399.0,1395.0,-1,CAF,2019-10-24
60145,98.0,Jordan,JOR,1236.0,1235.0,0,AFC,2019-10-24
60154,88.0,Haiti,HAI,1281.0,1277.0,2,CONCACAF,2019-10-24
60157,85.0,Uzbekistan,UZB,1287.0,1272.0,-3,AFC,2019-10-24
60163,53.0,Scotland,SCO,1406.0,1415.0,1,UEFA,2019-10-24
60164,4.0,England,ENG,1651.0,1662.0,0,UEFA,2019-10-24
60165,51.0,Ghana,GHA,1426.0,1429.0,0,CAF,2019-10-24
60166,23.0,United States,USA,1530.0,1545.0,2,CONCACAF,2019-10-24
60169,20.0,Senegal,SEN,1546.0,1546.0,0,CAF,2019-10-24
60171,18.0,Sweden,SWE,1563.0,1560.0,0,UEFA,2019-10-24
60173,16.0,Germany,GER,1586.0,1580.0,0,UEFA,2019-10-24
60177,13.0,Switzerland,SUI,1601.0,1604.0,2,UEFA,2019-10-24
60178,11.0,Mexico,MEX,1613.0,1603.0,-1,CONCACAF,2019-10-24
60179,10.0,Colombia,COL,1615.0,1622.0,1,CONMEBOL,2019-10-24
60180,9.0,Argentina,ARG,1617.0,1614.0,-1,CONMEBOL,2019-10-24
60181,8.0,Spain,ESP,1625.0,1631.0,1,UEFA,2019-10-24
60182,7.0,Croatia,CRO,1631.0,1625.0,-1,UEFA,2019-10-24
60183,6.0,Portugal,POR,1632.0,1643.0,1,UEFA,2019-10-24
60184,5.0,Uruguay,URU,1642.0,1639.0,-1,CONMEBOL,2019-10-24
60185,2.0,France,FRA,1726.0,1725.0,0,UEFA,2019-10-24
60186,3.0,Brazil,BRA,1715.0,1719.0,0,CONMEBOL,2019-10-24
60188,12.0,Netherlands,NED,1602.0,1586.0,-1,UEFA,2019-10-24
60189,25.0,Austria,AUT,1520.0,1503.0,-2,UEFA,2019-10-24
60191,27.0,Iran,IRN,1505.0,1522.0,4,AFC,2019-10-24
60193,49.0,Egypt,EGY,1433.0,1431.0,0,CAF,2019-10-24
60194,48.0,Bosnia and Herzegovina,BIH,1435.0,1438.0,2,UEFA,2019-10-24
60197,45.0,Norway,NOR,1441.0,1435.0,-2,UEFA,2019-10-24
60198,44.0,Australia,AUS,1450.0,1441.0,0,AFC,2019-10-24
60199,43.0,Czech Republic,CZE,1454.0,1441.0,-1,UEFA,2019-10-24
60200,42.0,Morocco,MAR,1457.0,1463.0,3,CAF,2019-10-24
60201,41.0,Paraguay,PAR,1458.0,1462.0,1,CONMEBOL,2019-10-24
60203,39.0,South Korea,KOR,1466.0,1470.0,2,AFC,2019-10-24
60204,38.0,Algeria,ALG,1469.0,1466.0,0,CAF,2019-10-24
60210,32.0,Turkey,TUR,1490.0,1475.0,-4,UEFA,2019-10-24
60213,29.0,Tunisia,TUN,1495.0,1493.0,0,CAF,2019-10-24
60214,28.0,Japan,JPN,1498.0,1490.0,-3,AFC,2019-10-24
60247,1.0,Belgium,BEL,1755.0,1752.0,0,UEFA,2019-10-24
60280,121.0,New Zealand,NZL,1157.0,1157.0,-1,OFC,2019-10-24
60369,122.0,New Zealand,NZL,1149.0,1157.0,1,OFC,2019-11-28
60427,27.0,Tunisia,TUN,1506.0,1495.0,-2,CAF,2019-11-28
60428,28.0,Japan,JPN,1500.0,1498.0,0,AFC,2019-11-28
60429,29.0,Turkey,TUR,1494.0,1490.0,-3,UEFA,2019-11-28
60433,33.0,Iran,IRN,1489.0,1505.0,6,AFC,2019-11-28
60435,35.0,Algeria,ALG,1482.0,1469.0,-3,CAF,2019-11-28
60440,40.0,Paraguay,PAR,1461.0,1458.0,-1,CONMEBOL,2019-11-28
60441,41.0,South Korea,KOR,1459.0,1466.0,2,AFC,2019-11-28
60442,42.0,Australia,AUS,1457.0,1450.0,-2,AFC,2019-11-28
60443,43.0,Morocco,MAR,1456.0,1457.0,1,CAF,2019-11-28
60444,44.0,Norway,NOR,1451.0,1441.0,-1,UEFA,2019-11-28
60445,45.0,Czech Republic,CZE,1446.0,1454.0,2,UEFA,2019-11-28
60447,47.0,Ghana,GHA,1439.0,1426.0,-4,CAF,2019-11-28
60448,26.0,Austria,AUT,1507.0,1520.0,1,UEFA,2019-11-28
60452,1.0,Belgium,BEL,1765.0,1755.0,0,UEFA,2019-11-28
60453,2.0,France,FRA,1733.0,1726.0,0,UEFA,2019-11-28
60454,3.0,Brazil,BRA,1712.0,1715.0,0,CONMEBOL,2019-11-28
60455,4.0,England,ENG,1661.0,1651.0,0,UEFA,2019-11-28
60456,5.0,Uruguay,URU,1645.0,1642.0,0,CONMEBOL,2019-11-28
60457,6.0,Croatia,CRO,1642.0,1631.0,-1,UEFA,2019-11-28
60458,7.0,Portugal,POR,1639.0,1632.0,1,UEFA,2019-11-28
60459,8.0,Spain,ESP,1636.0,1625.0,0,UEFA,2019-11-28
60460,9.0,Argentina,ARG,1623.0,1617.0,0,CONMEBOL,2019-11-28
60461,10.0,Colombia,COL,1622.0,1615.0,0,CONMEBOL,2019-11-28
60463,11.0,Mexico,MEX,1621.0,1613.0,0,CONCACAF,2019-11-28
60465,14.0,Netherlands,NED,1604.0,1602.0,2,UEFA,2019-11-28
60466,15.0,Germany,GER,1602.0,1586.0,-1,UEFA,2019-11-28
60469,17.0,Sweden,SWE,1579.0,1563.0,-1,UEFA,2019-11-28
60471,20.0,Senegal,SEN,1555.0,1546.0,0,CAF,2019-11-28
60473,22.0,United States,USA,1540.0,1530.0,-1,CONCACAF,2019-11-28
60474,12.0,Switzerland,SUI,1608.0,1601.0,-1,UEFA,2019-11-28
60476,49.0,Bosnia and Herzegovina,BIH,1430.0,1435.0,1,UEFA,2019-11-28
60477,51.0,Egypt,EGY,1420.0,1433.0,2,CAF,2019-11-28
60478,78.0,Cape Verde,CPV,1318.0,1319.0,1,CAF,2019-11-28
60480,80.0,Curaçao,CUW,1313.0,1323.0,4,CONCACAF,2019-11-28
60481,81.0,Panama,PAN,1304.0,1310.0,1,CONCACAF,2019-11-28
60485,85.0,Uzbekistan,UZB,1289.0,1287.0,0,AFC,2019-11-28
60486,86.0,Haiti,HAI,1285.0,1281.0,-2,CONCACAF,2019-11-28
60497,97.0,Jordan,JOR,1238.0,1236.0,-1,AFC,2019-11-28
60506,55.0,Qatar,QAT,1398.0,1391.0,-2,AFC,2019-11-28
60508,56.0,DR Congo,COD,1389.0,1399.0,2,CAF,2019-11-28
60512,61.0,Ivory Coast,CIV,1380.0,1392.0,5,CAF,2019-11-28
60513,50.0,Scotland,SCO,1422.0,1406.0,-3,UEFA,2019-11-28
60518,67.0,Saudi Arabia,KSA,1351.0,1339.0,-2,AFC,2019-11-28
60521,70.0,Iraq,IRQ,1340.0,1327.0,-4,AFC,2019-11-28
60523,72.0,South Africa,RSA,1334.0,1337.0,0,CAF,2019-11-28
60524,73.0,Canada,CAN,1331.0,1339.0,4,CONCACAF,2019-11-28
60525,63.0,Ecuador,ECU,1368.0,1368.0,0,CONMEBOL,2019-11-28
60571,122.0,New Zealand,NZL,1149.0,1149.0,0,OFC,2019-12-19
60634,6.0,Croatia,CRO,1642.0,1642.0,0,UEFA,2019-12-19
60635,5.0,Uruguay,URU,1645.0,1645.0,0,CONMEBOL,2019-12-19
60640,33.0,Iran,IRN,1489.0,1489.0,0,AFC,2019-12-19
60642,35.0,Algeria,ALG,1482.0,1482.0,0,CAF,2019-12-19
60647,40.0,South Korea,KOR,1461.0,1459.0,-1,AFC,2019-12-19
60648,40.0,Paraguay,PAR,1461.0,1461.0,0,CONMEBOL,2019-12-19
60649,42.0,Australia,AUS,1457.0,1457.0,0,AFC,2019-12-19
60650,43.0,Morocco,MAR,1456.0,1456.0,0,CAF,2019-12-19
60651,44.0,Norway,NOR,1451.0,1451.0,0,UEFA,2019-12-19
60652,45.0,Czech Republic,CZE,1446.0,1446.0,0,UEFA,2019-12-19
60654,47.0,Ghana,GHA,1439.0,1439.0,0,CAF,2019-12-19
60656,49.0,Bosnia and Herzegovina,BIH,1430.0,1430.0,0,UEFA,2019-12-19
60657,50.0,Scotland,SCO,1422.0,1422.0,0,UEFA,2019-12-19
60658,51.0,Egypt,EGY,1420.0,1420.0,0,CAF,2019-12-19
60660,29.0,Turkey,TUR,1494.0,1494.0,0,UEFA,2019-12-19
60662,28.0,Japan,JPN,1503.0,1500.0,0,AFC,2019-12-19
60663,26.0,Austria,AUT,1507.0,1507.0,0,UEFA,2019-12-19
60664,4.0,England,ENG,1661.0,1661.0,0,UEFA,2019-12-19
60665,3.0,Brazil,BRA,1712.0,1712.0,0,CONMEBOL,2019-12-19
60666,2.0,France,FRA,1733.0,1733.0,0,UEFA,2019-12-19
60667,1.0,Belgium,BEL,1765.0,1765.0,0,UEFA,2019-12-19
60668,7.0,Portugal,POR,1639.0,1639.0,0,UEFA,2019-12-19
60669,8.0,Spain,ESP,1636.0,1636.0,0,UEFA,2019-12-19
60670,9.0,Argentina,ARG,1623.0,1623.0,0,CONMEBOL,2019-12-19
60671,10.0,Colombia,COL,1622.0,1622.0,0,CONMEBOL,2019-12-19
60672,11.0,Mexico,MEX,1621.0,1621.0,0,CONCACAF,2019-12-19
60673,12.0,Switzerland,SUI,1608.0,1608.0,0,UEFA,2019-12-19
60675,14.0,Netherlands,NED,1604.0,1604.0,0,UEFA,2019-12-19
60676,15.0,Germany,GER,1602.0,1602.0,0,UEFA,2019-12-19
60678,17.0,Sweden,SWE,1579.0,1579.0,0,UEFA,2019-12-19
60681,20.0,Senegal,SEN,1555.0,1555.0,0,CAF,2019-12-19
60683,22.0,United States,USA,1540.0,1540.0,0,CONCACAF,2019-12-19
60687,27.0,Tunisia,TUN,1506.0,1506.0,0,CAF,2019-12-19
60692,85.0,Uzbekistan,UZB,1289.0,1289.0,0,AFC,2019-12-19
60693,86.0,Haiti,HAI,1285.0,1285.0,0,CONCACAF,2019-12-19
60704,97.0,Jordan,JOR,1238.0,1238.0,0,AFC,2019-12-19
60715,55.0,Qatar,QAT,1396.0,1398.0,0,AFC,2019-12-19
60717,80.0,Curaçao,CUW,1313.0,1313.0,0,CONCACAF,2019-12-19
60718,56.0,DR Congo,COD,1389.0,1389.0,0,CAF,2019-12-19
60722,61.0,Ivory Coast,CIV,1380.0,1380.0,0,CAF,2019-12-19
60724,63.0,Ecuador,ECU,1368.0,1368.0,0,CONMEBOL,2019-12-19
60728,67.0,Saudi Arabia,KSA,1351.0,1351.0,0,AFC,2019-12-19
60731,70.0,Iraq,IRQ,1344.0,1340.0,0,AFC,2019-12-19
60732,71.0,South Africa,RSA,1334.0,1334.0,-1,CAF,2019-12-19
60734,73.0,Canada,CAN,1331.0,1331.0,0,CONCACAF,2019-12-19
60739,78.0,Cape Verde,CPV,1318.0,1318.0,0,CAF,2019-12-19
60741,81.0,Panama,PAN,1304.0,1304.0,0,CONCACAF,2019-12-19
60744,2.0,France,FRA,1733.0,1733.0,0,UEFA,2020-02-20
60784,122.0,New Zealand,NZL,1149.0,1149.0,0,OFC,2020-02-20
60814,1.0,Belgium,BEL,1765.0,1765.0,0,UEFA,2020-02-20
60850,29.0,Turkey,TUR,1494.0,1494.0,0,UEFA,2020-02-20
60854,33.0,Iran,IRN,1489.0,1489.0,0,AFC,2020-02-20
60856,35.0,Algeria,ALG,1482.0,1482.0,0,CAF,2020-02-20
60860,28.0,Japan,JPN,1500.0,1503.0,0,AFC,2020-02-20
60862,41.0,Paraguay,PAR,1461.0,1461.0,1,CONMEBOL,2020-02-20
60863,42.0,Australia,AUS,1457.0,1457.0,0,AFC,2020-02-20
60864,43.0,Morocco,MAR,1456.0,1456.0,0,CAF,2020-02-20
60865,44.0,Norway,NOR,1451.0,1451.0,0,UEFA,2020-02-20
60866,45.0,Czech Republic,CZE,1446.0,1446.0,0,UEFA,2020-02-20
60868,46.0,Ghana,GHA,1439.0,1439.0,-1,CAF,2020-02-20
60870,49.0,Bosnia and Herzegovina,BIH,1430.0,1430.0,0,UEFA,2020-02-20
60871,50.0,Scotland,SCO,1422.0,1422.0,0,UEFA,2020-02-20
60872,40.0,South Korea,KOR,1464.0,1461.0,0,AFC,2020-02-20
60873,27.0,Tunisia,TUN,1506.0,1506.0,0,CAF,2020-02-20
60874,26.0,Austria,AUT,1507.0,1507.0,0,UEFA,2020-02-20
60876,3.0,Brazil,BRA,1712.0,1712.0,0,CONMEBOL,2020-02-20
60877,4.0,England,ENG,1661.0,1661.0,0,UEFA,2020-02-20
60878,5.0,Uruguay,URU,1645.0,1645.0,0,CONMEBOL,2020-02-20
60879,6.0,Croatia,CRO,1642.0,1642.0,0,UEFA,2020-02-20
60880,7.0,Portugal,POR,1639.0,1639.0,0,UEFA,2020-02-20
60882,8.0,Spain,ESP,1636.0,1636.0,0,UEFA,2020-02-20
60883,9.0,Argentina,ARG,1623.0,1623.0,0,CONMEBOL,2020-02-20
60884,10.0,Colombia,COL,1622.0,1622.0,0,CONMEBOL,2020-02-20
60885,11.0,Mexico,MEX,1621.0,1621.0,0,CONCACAF,2020-02-20
60886,12.0,Switzerland,SUI,1608.0,1608.0,0,UEFA,2020-02-20
60888,14.0,Netherlands,NED,1604.0,1604.0,0,UEFA,2020-02-20
60889,15.0,Germany,GER,1602.0,1602.0,0,UEFA,2020-02-20
60891,17.0,Sweden,SWE,1579.0,1579.0,0,UEFA,2020-02-20
60894,20.0,Senegal,SEN,1555.0,1555.0,0,CAF,2020-02-20
60896,22.0,United States,USA,1542.0,1540.0,0,CONCACAF,2020-02-20
60899,51.0,Egypt,EGY,1420.0,1420.0,0,CAF,2020-02-20
60906,85.0,Uzbekistan,UZB,1289.0,1289.0,0,AFC,2020-02-20
60907,86.0,Haiti,HAI,1285.0,1285.0,0,CONCACAF,2020-02-20
60918,97.0,Jordan,JOR,1238.0,1238.0,0,AFC,2020-02-20
60926,81.0,Panama,PAN,1304.0,1304.0,0,CONCACAF,2020-02-20
60927,80.0,Curaçao,CUW,1313.0,1313.0,0,CONCACAF,2020-02-20
60929,78.0,Cape Verde,CPV,1318.0,1318.0,0,CAF,2020-02-20
60930,56.0,DR Congo,COD,1389.0,1389.0,0,CAF,2020-02-20
60933,55.0,Qatar,QAT,1396.0,1396.0,0,AFC,2020-02-20
60936,61.0,Ivory Coast,CIV,1378.0,1380.0,0,CAF,2020-02-20
60937,63.0,Ecuador,ECU,1368.0,1368.0,0,CONMEBOL,2020-02-20
60944,67.0,Saudi Arabia,KSA,1351.0,1351.0,0,AFC,2020-02-20
60949,71.0,South Africa,RSA,1334.0,1334.0,0,CAF,2020-02-20
60951,70.0,Iraq,IRQ,1344.0,1344.0,0,AFC,2020-02-20
60953,73.0,Canada,CAN,1332.0,1331.0,0,CONCACAF,2020-02-20
60962,122.0,New Zealand,NZL,1149.0,1149.0,0,OFC,2020-04-09
61047,26.0,Austria,AUT,1507.0,1507.0,0,UEFA,2020-04-09
61048,27.0,Tunisia,TUN,1506.0,1506.0,0,CAF,2020-04-09
61049,28.0,Japan,JPN,1500.0,1500.0,0,AFC,2020-04-09
61050,29.0,Turkey,TUR,1494.0,1494.0,0,UEFA,2020-04-09
61054,33.0,Iran,IRN,1489.0,1489.0,0,AFC,2020-04-09
61061,40.0,South Korea,KOR,1464.0,1464.0,0,AFC,2020-04-09
61062,41.0,Paraguay,PAR,1461.0,1461.0,0,CONMEBOL,2020-04-09
61063,42.0,Australia,AUS,1457.0,1457.0,0,AFC,2020-04-09
61064,43.0,Morocco,MAR,1456.0,1456.0,0,CAF,2020-04-09
61065,44.0,Norway,NOR,1451.0,1451.0,0,UEFA,2020-04-09
61066,35.0,Algeria,ALG,1482.0,1482.0,0,CAF,2020-04-09
61067,45.0,Czech Republic,CZE,1446.0,1446.0,0,UEFA,2020-04-09
61070,1.0,Belgium,BEL,1765.0,1765.0,0,UEFA,2020-04-09
61071,2.0,France,FRA,1733.0,1733.0,0,UEFA,2020-04-09
61072,3.0,Brazil,BRA,1712.0,1712.0,0,CONMEBOL,2020-04-09
61073,4.0,England,ENG,1661.0,1661.0,0,UEFA,2020-04-09
61074,5.0,Uruguay,URU,1645.0,1645.0,0,CONMEBOL,2020-04-09
61075,6.0,Croatia,CRO,1642.0,1642.0,0,UEFA,2020-04-09
61076,7.0,Portugal,POR,1639.0,1639.0,0,UEFA,2020-04-09
61077,8.0,Spain,ESP,1636.0,1636.0,0,UEFA,2020-04-09
61078,9.0,Argentina,ARG,1623.0,1623.0,0,CONMEBOL,2020-04-09
61079,22.0,United States,USA,1542.0,1542.0,0,CONCACAF,2020-04-09
61080,10.0,Colombia,COL,1622.0,1622.0,0,CONMEBOL,2020-04-09
61081,12.0,Switzerland,SUI,1608.0,1608.0,0,UEFA,2020-04-09
61083,14.0,Netherlands,NED,1604.0,1604.0,0,UEFA,2020-04-09
61084,15.0,Germany,GER,1602.0,1602.0,0,UEFA,2020-04-09
61087,17.0,Sweden,SWE,1579.0,1579.0,0,UEFA,2020-04-09
61089,20.0,Senegal,SEN,1555.0,1555.0,0,CAF,2020-04-09
61090,11.0,Mexico,MEX,1621.0,1621.0,0,CONCACAF,2020-04-09
61091,97.0,Jordan,JOR,1238.0,1238.0,0,AFC,2020-04-09
61093,49.0,Bosnia and Herzegovina,BIH,1430.0,1430.0,0,UEFA,2020-04-09
61097,78.0,Cape Verde,CPV,1318.0,1318.0,0,CAF,2020-04-09
61099,80.0,Curaçao,CUW,1313.0,1313.0,0,CONCACAF,2020-04-09
61100,81.0,Panama,PAN,1305.0,1304.0,0,CONCACAF,2020-04-09
61103,73.0,Canada,CAN,1332.0,1332.0,0,CONCACAF,2020-04-09
61105,86.0,Haiti,HAI,1285.0,1285.0,0,CONCACAF,2020-04-09
61114,85.0,Uzbekistan,UZB,1286.0,1289.0,0,AFC,2020-04-09
61115,46.0,Ghana,GHA,1439.0,1439.0,0,CAF,2020-04-09
61116,71.0,South Africa,RSA,1334.0,1334.0,0,CAF,2020-04-09
61117,70.0,Iraq,IRQ,1344.0,1344.0,0,AFC,2020-04-09
61118,50.0,Scotland,SCO,1422.0,1422.0,0,UEFA,2020-04-09
61119,51.0,Egypt,EGY,1420.0,1420.0,0,CAF,2020-04-09
61123,55.0,Qatar,QAT,1396.0,1396.0,0,AFC,2020-04-09
61125,56.0,DR Congo,COD,1389.0,1389.0,0,CAF,2020-04-09
61129,61.0,Ivory Coast,CIV,1378.0,1378.0,0,CAF,2020-04-09
61131,63.0,Ecuador,ECU,1368.0,1368.0,0,CONMEBOL,2020-04-09
61135,67.0,Saudi Arabia,KSA,1351.0,1351.0,0,AFC,2020-04-09
61187,122.0,New Zealand,NZL,1149.0,1149.0,0,OFC,2020-06-11
61259,15.0,Germany,GER,1602.0,1602.0,0,UEFA,2020-06-11
61262,17.0,Sweden,SWE,1579.0,1579.0,0,UEFA,2020-06-11
61264,20.0,Senegal,SEN,1555.0,1555.0,0,CAF,2020-06-11
61266,22.0,United States,USA,1542.0,1542.0,0,CONCACAF,2020-06-11
61270,26.0,Austria,AUT,1507.0,1507.0,0,UEFA,2020-06-11
61271,27.0,Tunisia,TUN,1506.0,1506.0,0,CAF,2020-06-11
61272,28.0,Japan,JPN,1500.0,1500.0,0,AFC,2020-06-11
61273,29.0,Turkey,TUR,1494.0,1494.0,0,UEFA,2020-06-11
61277,33.0,Iran,IRN,1489.0,1489.0,0,AFC,2020-06-11
61279,35.0,Algeria,ALG,1482.0,1482.0,0,CAF,2020-06-11
61284,14.0,Netherlands,NED,1604.0,1604.0,0,UEFA,2020-06-11
61285,40.0,South Korea,KOR,1464.0,1464.0,0,AFC,2020-06-11
61287,11.0,Mexico,MEX,1621.0,1621.0,0,CONCACAF,2020-06-11
61303,1.0,Belgium,BEL,1765.0,1765.0,0,UEFA,2020-06-11
61304,2.0,France,FRA,1733.0,1733.0,0,UEFA,2020-06-11
61305,3.0,Brazil,BRA,1712.0,1712.0,0,CONMEBOL,2020-06-11
61306,4.0,England,ENG,1661.0,1661.0,0,UEFA,2020-06-11
61307,5.0,Uruguay,URU,1645.0,1645.0,0,CONMEBOL,2020-06-11
61308,6.0,Croatia,CRO,1642.0,1642.0,0,UEFA,2020-06-11
61309,7.0,Portugal,POR,1639.0,1639.0,0,UEFA,2020-06-11
61310,8.0,Spain,ESP,1636.0,1636.0,0,UEFA,2020-06-11
61311,9.0,Argentina,ARG,1623.0,1623.0,0,CONMEBOL,2020-06-11
61312,10.0,Colombia,COL,1622.0,1622.0,0,CONMEBOL,2020-06-11
61313,12.0,Switzerland,SUI,1608.0,1608.0,0,UEFA,2020-06-11
61314,41.0,Paraguay,PAR,1461.0,1461.0,0,CONMEBOL,2020-06-11
61315,42.0,Australia,AUS,1457.0,1457.0,0,AFC,2020-06-11
61316,43.0,Morocco,MAR,1456.0,1456.0,0,CAF,2020-06-11
61321,78.0,Cape Verde,CPV,1318.0,1318.0,0,CAF,2020-06-11
61323,80.0,Curaçao,CUW,1313.0,1313.0,0,CONCACAF,2020-06-11
61324,81.0,Panama,PAN,1305.0,1304.0,0,CONCACAF,2020-06-11
61328,85.0,Uzbekistan,UZB,1286.0,1289.0,0,AFC,2020-06-11
61329,86.0,Haiti,HAI,1285.0,1285.0,0,CONCACAF,2020-06-11
61340,97.0,Jordan,JOR,1238.0,1238.0,0,AFC,2020-06-11
61342,73.0,Canada,CAN,1332.0,1332.0,0,CONCACAF,2020-06-11
61343,71.0,South Africa,RSA,1334.0,1334.0,0,CAF,2020-06-11
61345,70.0,Iraq,IRQ,1344.0,1344.0,0,AFC,2020-06-11
61346,44.0,Norway,NOR,1451.0,1451.0,0,UEFA,2020-06-11
61347,45.0,Czech Republic,CZE,1446.0,1446.0,0,UEFA,2020-06-11
61349,46.0,Ghana,GHA,1439.0,1439.0,0,CAF,2020-06-11
61351,49.0,Bosnia and Herzegovina,BIH,1430.0,1430.0,0,UEFA,2020-06-11
61352,50.0,Scotland,SCO,1422.0,1422.0,0,UEFA,2020-06-11
61353,51.0,Egypt,EGY,1420.0,1420.0,0,CAF,2020-06-11
61357,55.0,Qatar,QAT,1396.0,1396.0,0,AFC,2020-06-11
61363,61.0,Ivory Coast,CIV,1378.0,1378.0,0,CAF,2020-06-11
61365,63.0,Ecuador,ECU,1368.0,1368.0,0,CONMEBOL,2020-06-11
61369,67.0,Saudi Arabia,KSA,1351.0,1351.0,0,AFC,2020-06-11
61372,56.0,DR Congo,COD,1389.0,1389.0,0,CAF,2020-06-11
61374,33.0,Iran,IRN,1489.0,1489.0,0,AFC,2020-07-16
61376,12.0,Switzerland,SUI,1608.0,1608.0,0,UEFA,2020-07-16
61377,11.0,Mexico,MEX,1621.0,1621.0,0,CONCACAF,2020-07-16
